,Species,Responder,PearsonCoef,PearsonP,SpearmanCoef,SpearmanP,PearsonPCorrected,SpearmanCorrected
27,Bacteria,Faecalibaculum,0.2664454465725183,0.2851825649745169,0.1568283593148357,0.5342945425045146,0.5448290087548471,0.7540980549548811
28,Bacteria,Parasutterella,0.11527072511293343,0.648773950857793,0.02787035296401663,0.9125873420639499,0.8066766055639224,0.9364979274455381
29,Bacteria,Bacteroides,-0.09070483287575087,0.720388280548287,-0.16547144815012738,0.5117062757967471,0.8412567025026634,0.7540980549548811
30,Bacteroides,Bacteroides-acidifaciens,-0.43446852425180604,0.07159701126026873,-0.4406050876401478,0.06724031665311551,0.24743084773769342,0.30983283163690484
31,Bacteroides,Muribaculaceae,-0.23219814241486067,0.3538383254251315,-0.5675728136946321,0.014017019292900229,0.6114118123154846,0.14874805144285916
32,Bacteroides,Faecalibaculum,-0.3003095975232198,0.22595992422709757,-0.3210226960179673,0.19397470122540786,0.47542909375143655,0.4815046505370165
33,Bacteroides,Parasutterella,0.05675954592363261,0.8229893024799763,0.05289714298998319,0.8348721325675645,0.9079928924074856,0.9112219700345524
34,Bacteroides,Bacteroides,0.391124871001032,0.10849983794275489,0.6325806512858195,0.004843890905955263,0.31478348045120247,0.09485953024162391
35,Bacteroides-acidifaciens,Bacteroides-acidifaciens,0.7089783281733747,0.0009869258677951244,0.35347213660125015,0.15016901289789675,0.013354999039939504,0.4367551217055753
36,Bacteroides-acidifaciens,Muribaculaceae,0.5108359133126935,0.03027974699120303,0.2646458515483178,0.2885717217948304,0.12483755338478443,0.5604492117502905
37,Bacteroides-acidifaciens,Faecalibaculum,0.6160990712074303,0.006477968358240639,0.6354999750938303,0.004593049930312272,0.042286737894070836,0.09485953024162391
38,Bacteroides-acidifaciens,Parasutterella,0.15995872033023736,0.5260613631447346,0.48594370881481974,0.04089276350581374,0.7402659900539679,0.24024498559665572
39,Bacteroides-acidifaciens,Bacteroides,-0.5314757481940144,0.023216334307843867,-0.37926568179687925,0.12060739722374535,0.1069772267126139,0.3932882786230878
40,Bacteroides-caecimuris,Bacteroides-acidifaciens,0.051818176302702176,0.8381978175599162,-0.14978255742219013,0.5530374784012524,0.9161697075654898,0.760022265639148
41,Bacteroides-caecimuris,Muribaculaceae,0.6692262343774515,0.0023863310510645343,0.3971546125099204,0.10268842324962625,0.023146506398461282,0.364875778894037
42,Bacteroides-caecimuris,Faecalibaculum,0.3627272341189152,0.13904111061371704,0.6654016690185631,0.00258051895269312,0.3671310224070057,0.09357171263978466
43,Bacteroides-caecimuris,Parasutterella,0.3076015146479555,0.21433575476447944,0.6179125680452806,0.006278868805275499,0.47542909375143655,0.11350262840305711
44,Bacteroides-caecimuris,Bacteroides,-0.7155318387330578,0.000841722667385428,-0.4288501178542213,0.07576558910833102,0.013192964839533807,0.33262379783007023
45,Bacteroides-nordii,Bacteroides-acidifaciens,-0.07012230125638468,0.7821751087521553,-0.132352760293835,0.6006086670272619,0.8794791892667776,0.773448884072985
46,Bacteroides-nordii,Muribaculaceae,0.11687050209397445,0.6442026246677142,0.13273604715587206,0.5995448671314834,0.8052532808346426,0.773448884072985
47,Bacteroides-nordii,Faecalibaculum,0.21036690376915404,0.4021020578778828,0.23343861026887539,0.3511996557795795,0.6551091806163742,0.6292488147962084
48,Bacteroides-nordii,Parasutterella,0.16361870293156427,0.5165101208418833,0.14202539985321425,0.574002445478568,0.7356356266535914,0.7620936423020537
49,Bacteroides-nordii,Bacteroides,-0.16361870293156427,0.5165101208418833,-0.18749593454031993,0.45626243692963225,0.7356356266535914,0.6917527269578296
50,Bacteroides-uniformis,Bacteroides-acidifaciens,0.9193401255733065,6.978691295446384e-08,0.8659491841228396,3.413645969936362e-06,1.6399924544299002e-05,0.000802206802935045
51,Bacteroides-uniformis,Muribaculaceae,0.4374363027193572,0.06946472438799706,0.2736850930883227,0.271794875311981,0.24590482978782416,0.5604492117502905
52,Bacteroides-uniformis,Faecalibaculum,0.11892476315065267,0.6383504066096861,0.15813644230680085,0.5308470190093132,0.8022050564346322,0.7540980549548811
53,Bacteroides-uniformis,Parasutterella,-0.31334089769258927,0.2054653053743538,-0.142430345087734,0.5728996686163874,0.4687800656599334,0.7620936423020537
54,Bacteroides-uniformis,Bacteroides,-0.3940029109599884,0.10569744839703822,-0.3529087779044994,0.1508655609518585,0.31048625466629975,0.4367551217055753
55,Bifidobacterium-choerinum,Bacteroides-acidifaciens,-0.13416756529538154,0.5955785676549838,-0.19287257065138927,0.44320890640629496,0.7907399062085944,0.6897622053343001
56,Bifidobacterium-choerinum,Muribaculaceae,0.29857007488268006,0.22879170834297996,0.20534731176169416,0.4136796323894188,0.47542909375143655,0.6798231721084854
57,Bifidobacterium-choerinum,Faecalibaculum,0.3703780675759828,0.13028521919532096,0.32720261568451603,0.18504574688030617,0.3519198449528785,0.4782005913793069
58,Bifidobacterium-choerinum,Parasutterella,0.30234944291916965,0.22266812142588183,0.20924238859985672,0.4046803481273954,0.47542909375143655,0.6792848700709851
59,Bifidobacterium-choerinum,Bacteroides,-0.39872332784965503,0.10121385534571516,-0.2562876760566737,0.3046319365577028,0.3049391795672188,0.5773266539601626
60,Blautia,Bacteroides-acidifaciens,-0.17027863777089783,0.49934109695673956,-0.15827324782822724,0.5304870502465946,0.7288519117070422,0.7540980549548811
61,Blautia,Muribaculaceae,-0.011351909184726523,0.9643420040748253,-0.15622394060662426,0.5358909582019794,0.9810405669159479,0.7540980549548811
62,Blautia,Faecalibaculum,0.15583075335397317,0.5369306230900768,0.02833410055860231,0.9111382418416425,0.7466195054802842,0.9364979274455381
63,Blautia,Parasutterella,0.23219814241486067,0.3538383254251315,0.14275075900384498,0.5720277374475753,0.6114118123154846,0.7620936423020537
64,Blautia,Bacteroides,-0.1826625386996904,0.46816133789331504,0.1540306668712273,0.5417020592873196,0.7052430410572375,0.757737999598334
65,Candidatus-Saccharimonas,Bacteroides-acidifaciens,0.5444956733160823,0.019472505913600405,-0.04229209695413146,0.8676672412554801,0.10168975310435767,0.9112219700345524
66,Candidatus-Saccharimonas,Muribaculaceae,0.6201784696071206,0.006037101110020016,0.269357822533142,0.2797494253988339,0.04172702237807953,0.5604492117502905
67,Candidatus-Saccharimonas,Faecalibaculum,0.1576724922729968,0.5320686173139086,0.3006161577611409,0.22546322268494065,0.7442626492188603,0.5146207448602148
68,Candidatus-Saccharimonas,Parasutterella,-0.09355234541531143,0.7119594135920307,0.20257354454057602,0.420152783231605,0.8412167763359664,0.682282056427623
69,Candidatus-Saccharimonas,Bacteroides,-0.5266261241918092,0.02474646392221914,-0.2966232358199208,0.23198790022309668,0.10972488720229243,0.5146207448602148
70,Christensenella-sp.-Marseille-P2437,Bacteroides-acidifaciens,-0.13416756529538154,0.5955785676549838,-0.18961457878341573,0.45109560568677043,0.7907399062085944,0.6917527269578296
71,Christensenella-sp.-Marseille-P2437,Muribaculaceae,0.29857007488268006,0.22879170834297996,0.20132084166666564,0.4230937193349532,0.47542909375143655,0.682282056427623
72,Christensenella-sp.-Marseille-P2437,Faecalibaculum,0.3703780675759828,0.13028521919532096,0.3222830056794556,0.19213103692687944,0.3519198449528785,0.4815046505370165
73,Christensenella-sp.-Marseille-P2437,Parasutterella,0.30234944291916965,0.22266812142588183,0.20560142882420868,0.4130892768206336,0.47542909375143655,0.6798231721084854
74,Christensenella-sp.-Marseille-P2437,Bacteroides,-0.39872332784965503,0.10121385534571516,-0.25275151916192284,0.3115845057605237,0.3049391795672188,0.5811298321724053
75,Christensenellaceae,Bacteroides-acidifaciens,0.43653250773993807,0.07010903657780519,0.4194278729759515,0.08315326930057317,0.24590482978782416,0.3341310877664313
76,Christensenellaceae,Muribaculaceae,0.24871001031991744,0.31964521777772886,0.3058266722047587,0.21712848669130383,0.5822994277346223,0.5146207448602148
77,Christensenellaceae,Faecalibaculum,0.16821465428276572,0.5046325110850312,0.39412359819070875,0.1055810764459341,0.7320286426233477,0.364875778894037
78,Christensenellaceae,Parasutterella,0.003095975232198142,0.990272385227047,0.26792648172069056,0.2824116522467978,0.9967573972800612,0.5604492117502905
79,Christensenellaceae,Bacteroides,-0.08978328173374613,0.7231227825767574,-0.26645897924455814,0.2851571714674339,0.8412567025026634,0.5604492117502905
80,Clostridia-vadinBB60-group,Bacteroides-acidifaciens,0.08771929824561403,0.7292587507339037,0.09033328740247812,0.7214903743990546,0.8442157951845682,0.8656228782282432
81,Clostridia-vadinBB60-group,Muribaculaceae,-0.24458204334365324,0.3280041243603068,-0.4133925886014572,0.08815373379369677,0.5839467365505462,0.3341310877664313
82,Clostridia-vadinBB60-group,Faecalibaculum,0.23632610939112486,0.34510124880977866,0.052663737380649375,0.8355913316585724,0.6097653644383306,0.9112219700345524
83,Clostridia-vadinBB60-group,Parasutterella,0.2507739938080495,0.31551339595948574,0.14693722024046346,0.5606879756808091,0.5792628753943684,0.7620936423020537
84,Clostridia-vadinBB60-group,Bacteroides,0.03611971104231166,0.8868532969155285,0.14041663634598156,0.5783924854850808,0.9345763442831803,0.7636080566797415
85,Clostridiales-bacterium-CIEAF-012,Bacteroides-acidifaciens,0.5387808834912178,0.021052302872702194,0.2824506624188983,0.25611470243513546,0.1035603732816694,0.5521738997454755
86,Clostridiales-bacterium-CIEAF-012,Muribaculaceae,0.45191409997248017,0.05973116619755696,0.3951308732202771,0.10461339106637156,0.215951139329629,0.364875778894037
87,Clostridiales-bacterium-CIEAF-012,Faecalibaculum,0.4208902487157882,0.08197349303229796,0.5649925154863459,0.014558319928450046,0.2692273649033885,0.14874805144285916
88,Clostridiales-bacterium-CIEAF-012,Parasutterella,0.201655033168498,0.4223080853551121,0.4411731956848695,0.0668471748753615,0.6705567571516983,0.30983283163690484
89,Clostridiales-bacterium-CIEAF-012,Bacteroides,-0.4622553837247108,0.053430516438075476,-0.42154773070974527,0.08144707640206371,0.20251889295076997,0.3341310877664313
90,Clostridium-sensu-stricto-1,Bacteroides-acidifaciens,-0.465773900041438,0.05140527989764147,-0.3353611469959477,0.17368435750942024,0.19803673403189748,0.4638161819853836
91,Clostridium-sensu-stricto-1,Muribaculaceae,0.13070715235015856,0.6051847165460178,0.19101114148386078,0.44770617055375983,0.7937966873342144,0.6917527269578296
92,Clostridium-sensu-stricto-1,Faecalibaculum,-0.09958640179059698,0.6942037808972863,0.1498158890447173,0.5529481314759043,0.8366045564659604,0.760022265639148
93,Clostridium-sensu-stricto-1,Parasutterella,0.1639026196136909,0.5157726083818044,0.13147446930078904,0.6030492325499799,0.7356356266535914,0.773448884072985
94,Clostridium-sensu-stricto-1,Bacteroides,-0.1898365784133255,0.45055594182123826,-0.15163025543868208,0.5480943077124717,0.6943997230585254,0.760022265639148
95,Colidextribacter,Bacteroides-acidifaciens,0.28792569659442724,0.2466148887955486,0.3271113709009529,0.18517554815113588,0.48701259552062126,0.4782005913793069
96,Colidextribacter,Muribaculaceae,0.2961816305469556,0.23271685741068457,0.46082459335405646,0.054271030916051156,0.47542909375143655,0.2810069917834356
97,Colidextribacter,Faecalibaculum,0.013415892672858616,0.9578637574487228,0.04650390504922854,0.8546150223783235,0.9786868826106515,0.9112219700345524
98,Colidextribacter,Parasutterella,0.0010319917440660476,0.9967573972800612,-0.15815859814827649,0.5307887139840597,0.9967573972800612,0.7540980549548811
99,Colidextribacter,Bacteroides,-0.3684210526315789,0.13248715636055652,-0.4715355680879775,0.048214710990975455,0.3538009289173953,0.26349900192742404
100,Coriobacteriaceae-UCG-002,Bacteroides-acidifaciens,0.18693646735219183,0.4576318269014634,-0.05610323380531183,0.8250059611071646,0.694946971642708,0.9112219700345524
101,Coriobacteriaceae-UCG-002,Muribaculaceae,0.5132255740032904,0.029385962496993615,0.35457232534119076,0.14881510345679277,0.12331609262131249,0.4367551217055753
102,Coriobacteriaceae-UCG-002,Faecalibaculum,0.0056647414349149045,0.9822022061029151,0.0032572294436035015,0.9897657458030453,0.9949030966990735,0.9969919014272892
103,Coriobacteriaceae-UCG-002,Parasutterella,0.02492486231362558,0.9217972419808024,0.052326143627164756,0.8366317879835544,0.9581352644174096,0.9112219700345524
104,Coriobacteriaceae-UCG-002,Bacteroides,-0.5710059366394225,0.013321756014133917,-0.39627806517446656,0.1035190438508729,0.07488824088032117,0.364875778894037
105,Desulfovibrio,Bacteroides-acidifaciens,0.8892728564197019,7.984846645437259e-07,0.8492053128814268,8.281959377751876e-06,9.38219480838878e-05,0.0009731302268858454
106,Desulfovibrio,Muribaculaceae,0.4309714788795245,0.07417118679367332,0.25442317909220574,0.3082861192547024,0.2526120129929454,0.5795779041988405
107,Desulfovibrio,Faecalibaculum,0.10931959464261111,0.6658831949825912,0.172216727484783,0.4943967794304965,0.8107904187611862,0.7353369820643461
108,Desulfovibrio,Parasutterella,-0.31849843439145353,0.19770249854543798,-0.11965116163959923,0.636285864350789,0.4600008629522567,0.7953573304384862
109,Desulfovibrio,Bacteroides,-0.35423753263999946,0.1492262112644268,-0.29710251264616966,0.23119841564748903,0.3840754328671182,0.5146207448602148
110,Desulfovibrio-fairfieldensis,Bacteroides-acidifaciens,0.7155134253297023,0.0008421041386936472,0.5761898434088389,0.012324246375548133,0.013192964839533807,0.14874805144285916
111,Desulfovibrio-fairfieldensis,Muribaculaceae,0.5369008615029713,0.02159343953532681,0.38524286314943407,0.11439141108059454,0.1035603732816694,0.38402830862771026
112,Desulfovibrio-fairfieldensis,Faecalibaculum,-0.022326570478341384,0.9299294310899249,0.21312560594297927,0.39581472235149545,0.9584798960795279,0.6691831636877801
113,Desulfovibrio-fairfieldensis,Parasutterella,-0.32639319699289543,0.1861993158291762,-0.03557993817125126,0.8885341120480368,0.44198827494804455,0.9239182138552595
114,Desulfovibrio-fairfieldensis,Bacteroides,-0.3731726779951346,0.12718546176840761,-0.36426678853431915,0.1372472170257865,0.3516303943008916,0.41887137663714064
115,Faecalibaculum,Bacteroides-acidifaciens,0.2198142414860681,0.3807953913501375,-0.07631722000242204,0.763429348800882,0.630189556107622,0.8881619777644172
116,Faecalibaculum,Muribaculaceae,0.31475748194014447,0.20331354771785812,0.12408511416058715,0.6237395449190993,0.4684184677813398,0.788058027182733
117,Faecalibaculum,Faecalibaculum,0.29205366357069146,0.23960176390544208,0.18760603377286186,0.45599319570657204,0.47717300438795673,0.6917527269578296
118,Faecalibaculum,Parasutterella,0.2652218782249742,0.2874842429174512,0.22254993401102507,0.3747447749825303,0.5448290087548471,0.6475369273595193
119,Faecalibaculum,Bacteroides,-0.5624355005159958,0.0151109864826331,-0.15997490661958536,0.5260189441907848,0.08258329821904137,0.7540980549548811
120,Family-XIII-AD3011-group,Bacteroides-acidifaciens,0.6140350877192982,0.006710758773359236,0.7448070775139848,0.0003910609483300302,0.04262238680376812,0.022974830714389275
121,Family-XIII-AD3011-group,Muribaculaceae,0.2280701754385965,0.3627002084947103,0.27217561838788173,0.27455360411499535,0.6131981942176757,0.5604492117502905
122,Family-XIII-AD3011-group,Faecalibaculum,0.26109391124871,0.2953326016338095,0.3487181483906226,0.1561167243543333,0.5552252910715618,0.4367551217055753
123,Family-XIII-AD3011-group,Parasutterella,0.05882352941176471,0.8166542035684891,0.1311129832274836,0.6040548863505198,0.9052534803707308,0.773448884072985
124,Family-XIII-AD3011-group,Bacteroides,-0.32714138286893707,0.18513284759128762,-0.300461058010634,0.22571443370058958,0.44198827494804455,0.5146207448602148
125,Frisingicoccus,Bacteroides-acidifaciens,-0.7823250679892385,0.00012468811789229344,-0.33896555440158543,0.16881814219914446,0.00366271346308612,0.46130538856742964
126,Frisingicoccus,Muribaculaceae,-0.7483677194621597,0.0003538235776395498,-0.41467279058256856,0.08707521503371447,0.007558958249572201,0.3341310877664313
127,Frisingicoccus,Faecalibaculum,-0.40618213045851953,0.09441033962015272,-0.2751422552768795,0.26914806349594905,0.2958190641431452,0.5604492117502905
128,Frisingicoccus,Parasutterella,0.032651296660652696,0.8976614126628224,0.00992489125855657,0.9688222662872196,0.9417429998918002,0.9813501404202439
129,Frisingicoccus,Bacteroides,0.7562040306607163,0.00028225126987340305,0.4946022252863598,0.036921246334976544,0.006632904842024972,0.23098058328657048
130,Gastranaerophilales,Bacteroides-acidifaciens,0.14883944257159137,0.5555681843042668,-0.05377038848055422,0.832182487238351,0.7546735451531948,0.9112219700345524
131,Gastranaerophilales,Muribaculaceae,0.6736362919351283,0.0021775238023285567,0.2685089075289039,0.28132650370917356,0.02224861276292221,0.5604492117502905
132,Gastranaerophilales,Faecalibaculum,0.19514504692719759,0.4377502970064685,0.33699271854841367,0.17147004306416821,0.6904115422585241,0.46316620827677624
133,Gastranaerophilales,Parasutterella,0.1708897303599753,0.4977795670532774,0.2774194797987195,0.2650437679304791,0.7288519117070422,0.5604492117502905
134,Gastranaerophilales,Bacteroides,-0.6626111480409365,0.002730258208952182,-0.32056250020695676,0.19465081617453858,0.02376335848532455,0.4815046505370165
135,Lachnospiraceae-NK4A136-group,Bacteroides-acidifaciens,0.23013415892672856,0.35825371050744326,0.07131426682104512,0.7785590102956168,0.6131981942176757,0.8881619777644172
136,Lachnospiraceae-NK4A136-group,Muribaculaceae,0.17853457172342618,0.4784449329228029,0.18008541876165945,0.47456845736190106,0.7071355926846458,0.7111349590559095
137,Lachnospiraceae-NK4A136-group,Faecalibaculum,-0.07533539731682146,0.7663922813478388,-0.12443574595778374,0.6227515307718255,0.8723828737385292,0.788058027182733
138,Lachnospiraceae-NK4A136-group,Parasutterella,-0.12487100103199174,0.62152591689147,-0.14264301948503294,0.5723208616923149,0.7937966873342144,0.7620936423020537
139,Lachnospiraceae-NK4A136-group,Bacteroides,-0.2961816305469556,0.23271685741068457,-0.23584984336407727,0.34610290176909864,0.47542909375143655,0.6292488147962084
140,Lachnospiraceae-bacterium-28-4,Bacteroides-acidifaciens,-0.32507739938080493,0.188084781422369,-0.2989576331852873,0.22815883462098605,0.44199923634256716,0.5146207448602148
141,Lachnospiraceae-bacterium-28-4,Muribaculaceae,-0.3003095975232198,0.22595992422709757,-0.40352862158825753,0.09679167715129719,0.47542909375143655,0.3610483195326165
142,Lachnospiraceae-bacterium-28-4,Faecalibaculum,-0.029927760577915376,0.9061604960497216,-0.25944735052443557,0.29849890846185406,0.9464342958741536,0.5749774056437353
143,Lachnospiraceae-bacterium-28-4,Parasutterella,0.15995872033023736,0.5260613631447346,0.000957358050011195,0.9969919014272892,0.7402659900539679,0.9969919014272892
144,Lachnospiraceae-bacterium-28-4,Bacteroides,0.281733746130031,0.2573753757323144,0.45958769974149793,0.055005623923566116,0.4957640434188023,0.2810069917834356
145,Muribaculaceae,Bacteroides-acidifaciens,0.7936016511867906,8.46599736041262e-05,0.6624832535884846,0.002737288600305873,0.003536038617775385,0.09357171263978466
146,Muribaculaceae,Muribaculaceae,0.49226006191950467,0.03796502128315261,0.5916547037758639,0.009697600750772356,0.15121661019560786,0.1421521027687457
147,Muribaculaceae,Faecalibaculum,0.45304437564499483,0.05901670687313079,0.4159565251317469,0.08600339699488042,0.215951139329629,0.3341310877664313
148,Muribaculaceae,Parasutterella,0.07946336429308565,0.7539561864360347,0.04568246110252293,0.8571579303101788,0.86852795986504,0.9112219700345524
149,Muribaculaceae,Bacteroides,-0.5335397316821465,0.022588029798321373,-0.6615822049025604,0.0027872425041637985,0.10616374005211045,0.09357171263978466
150,Muribaculum,Bacteroides-acidifaciens,0.10582604161905246,0.6760012910635458,-0.2384259271811453,0.34070497287220125,0.8188675432986251,0.6255130361325569
151,Muribaculum,Muribaculaceae,0.6533138283625176,0.0032816121238970542,0.544332835856512,0.01951618871240034,0.025737521971801333,0.16766545207674524
152,Muribaculum,Faecalibaculum,0.40926601809817226,0.09169632304671609,0.6388335536215568,0.004319672103384883,0.2911977826483551,0.09485953024162391
153,Muribaculum,Parasutterella,0.33691556107290166,0.1715743269383045,0.5156135514640507,0.028513378806417886,0.4289358173457612,0.19707776527965307
154,Muribaculum,Bacteroides,-0.789375881872728,9.81421738223134e-05,-0.6100876951371157,0.0071748250860733135,0.003536038617775385,0.12043456394480204
155,NK4A214-group,Bacteroides-acidifaciens,0.4202522539705861,0.08248668201295307,0.0834981125943684,0.7418563186209027,0.2692273649033885,0.875339426134978
156,NK4A214-group,Muribaculaceae,0.5725024501981434,0.013027417189284263,0.5665337476005969,0.014233037906680885,0.07488824088032117,0.14874805144285916
157,NK4A214-group,Faecalibaculum,0.29511510638629246,0.23448340802962633,0.30097718998143635,0.2248791661445727,0.47542909375143655,0.5146207448602148
158,NK4A214-group,Parasutterella,0.06361138335534926,0.8020007611841578,0.05240140737506878,0.8363998044027865,0.8974770422775099,0.9112219700345524
159,NK4A214-group,Bacteroides,-0.7101533125408662,0.0009594599944695583,-0.645735909573744,0.0037957460031775225,0.013354999039939504,0.09485953024162391
160,Negativibacillus,Bacteroides-acidifaciens,-0.4117647058823529,0.08953914742899156,-0.3691067865502597,0.13171266443286306,0.2882424609015482,0.41269968188963757
161,Negativibacillus,Muribaculaceae,-0.33952528379772956,0.1680708348883216,-0.4802799892780802,0.043661883873683915,0.42469512041672663,0.2442986359598981
162,Negativibacillus,Faecalibaculum,-0.12899896800825592,0.6099496263278286,-0.26578029356121946,0.28643239805524784,0.7937966873342144,0.5604492117502905
163,Negativibacillus,Parasutterella,0.28586171310629516,0.25016959354548063,0.07133675365883206,0.7784908326936549,0.4899154540265663,0.8881619777644172
164,Negativibacillus,Bacteroides,0.054695562435500514,0.8293348337875046,0.38228494180154315,0.11743840740993186,0.910718158598428,0.3887045879061125
165,Odoribacter,Bacteroides-acidifaciens,0.20944449448729774,0.4042163029335075,-0.11402485207366322,0.6523423070408416,0.6551091806163742,0.8068444323926199
166,Odoribacter,Muribaculaceae,0.6772393045096885,0.0020183311704738277,0.5671134141397038,0.014112203181280673,0.021559446593697705,0.14874805144285916
167,Odoribacter,Faecalibaculum,0.3115088166740012,0.2082702601264729,0.37598904511043324,0.12411431675821069,0.4706106839396263,0.39414681673215557
168,Odoribacter,Parasutterella,0.14990697321172072,0.5527040088265012,0.17987292762459436,0.4750986747735225,0.7546735451531948,0.7111349590559095
169,Odoribacter,Bacteroides,-0.7240187855119276,0.0006805589819914447,-0.5261898823230173,0.024887870987006674,0.012302412366768423,0.18197250217082633
170,Parabacteroides,Bacteroides-acidifaciens,0.6883384932920537,0.0015871002439845348,0.22385428217318815,0.37187890967232706,0.018648427866818282,0.6473447686888656
171,Parabacteroides,Muribaculaceae,0.6491228070175438,0.003558373943300945,0.39861438601786825,0.10131576456804779,0.02697477021534587,0.364875778894037
172,Parabacteroides,Faecalibaculum,0.15170278637770898,0.5479006675946312,0.3093405040676296,0.21162220847262772,0.7529629057587036,0.5074614182761992
173,Parabacteroides,Parasutterella,-0.09184726522187822,0.717002841661774,0.2578251558654173,0.3016382787117834,0.8412567025026634,0.5763007764005618
174,Parabacteroides,Bacteroides,-0.6594427244582043,0.0029088627228155838,-0.4489589428223702,0.061629711719897666,0.02441366928077365,0.301728796961999
175,Parasutterella,Bacteroides-acidifaciens,0.2280701754385965,0.3627002084947103,0.5600635487904133,0.01563841460217889,0.6131981942176757,0.1531261429796683
176,Parasutterella,Muribaculaceae,-0.2507739938080495,0.31551339595948574,-0.08475558118087671,0.7380968767789782,0.5792628753943684,0.875339426134978
177,Parasutterella,Faecalibaculum,0.1475748194014448,0.5589695952802587,0.09093943544069193,0.7196926623844073,0.7549302005221885,0.8656228782282432
178,Parasutterella,Parasutterella,0.023735810113519093,0.9255178937138382,-0.04310956702394819,0.8651312829753525,0.9581352644174096,0.9112219700345524
179,Parasutterella,Bacteroides,0.15170278637770898,0.5479006675946312,-0.0015196778963676508,0.9952250612465507,0.7529629057587036,0.9969919014272892
