SampleID,A2,ASF356,Acetatifactor,Acidovorax,Acinetobacter,Akkermansia,Alistipes,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bifidobacterium,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Butyricicoccus,Butyricimonas,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridium-sensu-stricto-1,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,DMER64,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrionaceae,Devosia,Dialister,Dielma,Dubosiella,Dyadobacter,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Faecalibacterium,Faecalibaculum,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacteriaceae,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lactobacillales,Lactobacillus,Lactococcus,Leuconostoc,Luteolibacter,Lysinibacillus,Lysobacter,Marine-Methylotrophic-Group-2,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Muribaculaceae,Muribaculum,Mycoplasma,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter,Paenarthrobacter,Paludicola,Parabacteroides,Paraprevotella,Parasutterella,Parvibacter,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rodentibacter,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Veillonella,Vibrio,Victivallis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-innocuum-group,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,gut-metagenome,metagenome,mouse-gut-metagenome
sample169,0,36827.38473,0,0,0,66100.43413,3152046.416,0,358830.9281,0,0,0,0,0,0,94429.19161,0,2832.875748,0,0,0,0,0,0,0,13220.08683,1559025.954,152030.9985,166195.3772,195468.4266,0,0,0,0,0,0,0,231351.5194,0,1466485.346,135033.744,0,0,0,0,0,0,0,0,3777.167664,13220.08683,0,6610.043413,165251.0853,197357.0105,165251.0853,330502.1706,0,0,6610.043413,0,0,0,0,0,0,110482.1542,0,0,0,27384.46557,0,0,6610.043413,0,0,0,14164.37874,0,20774.42215,0,6610.043413,0,30217.34132,0,0,38016248.25,0,44381.72006,0,0,0,0,0,0,0,0,54768.93113,21718.71407,0,15108.67066,0,23607.2979,0,0,322003.5434,1650622.269,0,65156.14221,0,5648754.242,0,316337.7919,0,0,205855.6377,0,5665.751497,0,0,0,0,9442.919161,0,0,0,0,0,0,0,179415.4641,31246619.5,377716.7664,0,22663.00599,33050.21706,0,12275.79491,903687.3637,457981.5793,795093.7934,0,0,5665.751497,0,2095383.762,0,3806440.714,0,0,24551.58982,2832.875748,0,32105.92515,0,0,0,4721.459581,0,0,0,0,0,0,0,0,0,0,0,0,5140725.191,0,0,490087.5045,0,224741.476,3777.167664,0,0,0,0,944.2919161,0,0,0,0,45326.01197,0,18885.83832,0,0,0,14164.37874,11331.50299,0,0,0,0,0,0,0,0,0,1888.583832,0,0,0,27384.46557,0,0,34938.8009,0,0,303117.7051,0,81209.10479
sample170,0,109940.1913,94027.79519,0,0,172143.1943,661087.7292,0,766688.1762,0,0,0,0,7232.907322,0,373218.0178,0,17358.97757,0,0,0,0,0,0,0,0,1636083.636,91134.63226,587312.0746,12819604.94,0,0,0,0,0,0,0,484604.7906,0,296549.2002,153337.6352,0,0,0,0,0,0,15912.39611,0,0,13019.23318,0,49183.76979,105600.4469,199628.2421,177929.5201,1290350.666,0,0,0,0,0,0,7232.907322,0,0,410829.1359,0,0,0,39057.69954,0,0,0,0,0,0,13019.23318,0,0,0,0,0,67989.32883,0,0,38188304.08,0,30378.21075,0,0,10126.07025,0,0,0,0,0,153337.6352,0,10126.07025,11572.65172,0,43397.44393,0,0,393470.1583,3209964.27,0,121512.843,0,4206658.899,0,329820.5739,0,0,135978.6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10240350.19,48801872.28,403596.2286,0,60756.42151,0,11572.65172,0,85348.3064,1721431.943,4908250.909,0,0,0,11572.65172,525109.0716,0,2598060.31,0,0,121512.843,0,0,0,0,0,0,10126.07025,0,0,0,0,0,0,0,0,0,0,0,0,4548052.124,0,0,1087829.261,0,1077703.191,24591.8849,0,0,0,0,14465.81464,0,0,0,0,94027.79519,0,30378.21075,0,0,0,198181.6606,34717.95515,0,0,0,0,0,0,0,0,0,5786.325858,0,0,0,0,23145.30343,0,37611.11808,0,0,633602.6814,0,44844.0254
sample171,0,48159.78113,11466.61455,0,0,16002807.27,463251.228,0,4155501.114,0,0,0,0,0,0,75679.65606,0,0,0,0,0,0,0,0,0,0,27366222.29,1467726.663,75679.65606,332531.8221,0,0,0,0,0,0,0,61919.71859,0,0,259145.4889,0,0,0,0,0,0,22933.22911,0,0,0,0,318771.8846,36693.16657,16053.26038,0,57333.07277,0,0,94026.23934,0,0,0,0,0,0,73386.33314,0,0,0,472424.5196,0,0,0,0,0,0,38986.48948,0,27519.87493,27519.87493,0,0,75679.65606,0,0,74746273.63,0,0,0,0,0,0,0,0,0,0,0,0,0,27519.87493,0,18346.58329,0,0,199519.0932,559570.7902,0,0,0,249972.1973,0,410504.801,0,0,1135194.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100906.2081,118385915.3,1582392.808,0,0,0,0,0,293545.3326,103199.531,82559.62479,0,0,9173.291643,0,582504.0193,0,12287624.16,0,0,103199.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6879.968732,0,0,135306.0517,0,0,119252.7914,0,22933.22911,0,0,20639.9062,0,0,18346.58329,0,0,0,0,32106.52075,0,0,0,0,0,16053.26038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13759.93746,0,0,0,0,0,204105.7391,0,0
sample172,0,70138.77995,0,0,0,1967482.699,242788.0844,0,6121856.589,0,0,0,0,0,0,151068.1414,0,0,0,0,0,0,0,0,0,0,5010426.691,956764.8958,113301.1061,235594.3634,0,0,0,0,0,0,0,120494.8271,0,751743.8467,35968.6051,0,0,0,0,0,0,23379.59332,0,0,3596.86051,0,190633.607,59348.19842,32371.74459,8992.151276,196028.8978,0,0,98913.66403,0,0,0,0,0,0,77332.50097,0,0,0,339903.3182,0,0,0,0,0,0,21581.16306,0,17984.30255,50356.04714,0,0,39565.46561,0,0,88660813.15,0,0,0,0,0,0,0,0,0,0,633047.4498,79130.93123,0,14387.44204,0,37767.03536,0,0,188835.1768,3086106.318,0,79130.93123,0,1589812.346,0,48557.61689,0,0,1061073.851,0,0,0,0,0,0,866843.383,0,0,0,8992.151276,0,0,0,787712.4518,156657662.7,1746275.778,0,0,0,0,0,347097.0392,197827.3281,257175.5265,0,0,0,0,816487.3358,0,15453911.18,0,0,113301.1061,0,0,0,0,0,0,8992.151276,0,0,0,0,0,0,0,0,0,0,0,0,131285.4086,0,0,133083.8389,0,46759.18663,32371.74459,0,10790.58153,0,0,25178.02357,5395.290766,0,0,0,79130.93123,0,0,0,0,0,30573.31434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21581.16306,0,0,181641.4558,0,61146.62868
sample173,40549.92032,81099.84063,0,0,0,63721.30336,240403.099,0,14192472.11,0,0,0,0,0,0,327295.7854,0,0,0,0,0,0,0,0,0,0,180794716.2,26067.80592,897891.0927,385224.243,0,0,0,0,0,0,0,124546.1838,0,4304084.399,31860.65168,0,0,0,0,0,0,0,0,0,0,0,0,86892.68639,0,17378.53728,249092.3677,0,0,17378.53728,8689.268639,0,0,0,14482.1144,0,304124.4024,0,0,0,14482.1144,0,0,0,0,0,0,17378.53728,0,0,0,0,0,130339.0296,0,0,59168126.59,0,0,0,0,0,0,0,0,0,0,107167.6466,269367.3278,0,8689.268639,0,31860.65168,11585.69152,0,364949.2829,7200507.279,0,434463.432,0,7814548.93,0,147717.5669,0,0,23171.38304,0,0,0,0,0,0,139028.2982,0,0,0,0,0,0,0,49239.18896,76648038.67,2983315.566,0,0,0,0,0,40549.92032,179578.2185,379431.3973,0,0,0,0,793619.8691,0,3774039.012,0,0,367845.7057,0,0,0,0,0,0,46342.76608,0,0,0,0,0,0,0,0,0,0,0,0,104271.2237,0,0,101374.8008,0,28964.2288,34757.07456,0,0,0,0,20274.96016,0,0,0,0,49239.18896,0,0,0,0,0,34757.07456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55032.03472
sample174,0,85515.84232,198698.5748,0,0,27103491.67,540761.9441,0,2117774.683,0,0,0,0,0,0,870249.4542,0,5030.343666,0,0,0,0,0,0,0,0,9789048.774,726884.6597,1172070.074,475367.4764,0,0,0,0,0,0,0,339548.1975,0,1358192.79,0,0,0,0,0,0,0,40242.74933,0,0,25151.71833,0,1114221.122,115697.9043,5030.343666,27666.89016,1023674.936,0,0,30182.062,0,0,0,0,0,0,337033.0256,0,12575.85916,0,729399.8316,0,0,0,0,0,0,0,0,0,93061.35782,0,0,52818.60849,0,15091.031,71219605.62,25151.71833,20121.37466,0,0,0,0,0,0,0,0,689157.0822,377275.7749,30182.062,0,0,60364.12399,0,0,1448738.976,5661651.796,0,372245.4313,0,918037.719,0,1134342.497,0,0,296790.2763,0,0,0,0,0,0,653944.6766,0,0,0,0,0,0,0,11262939.47,239441843.3,3098691.698,0,17606.20283,22636.5465,20121.37466,0,379790.9468,1008583.905,2311442.915,0,0,0,0,2271200.165,0,14650875.93,0,0,402427.4933,0,0,0,0,0,0,128273.7635,7545.515499,0,0,0,0,0,0,17606.20283,0,0,0,0,254032.3551,0,0,2311442.915,0,196183.403,37727.57749,0,0,0,0,22636.5465,0,0,0,0,148395.1381,0,27666.89016,57848.95216,0,0,32697.23383,15091.031,0,0,0,0,0,0,0,0,0,0,0,50303.43666,0,12575.85916,0,0,0,0,0,342063.3693,0,216304.7776
sample175,0,584096.1167,34240.11719,0,0,20610536.42,481375.7652,0,12860185.19,0,0,0,0,0,0,223567.824,0,0,0,0,0,0,0,0,8056.498162,0,24264158.34,394768.4099,561940.7468,265864.4393,0,0,0,0,0,0,0,92649.72886,0,0,44310.73989,0,0,0,0,0,24169.49449,0,0,0,28197.74357,0,48338.98897,96677.97794,38268.36627,14098.87178,491446.3879,0,0,36254.24173,0,0,0,6042.373621,0,0,545827.7505,0,0,0,696887.091,0,0,0,0,0,0,0,0,0,398796.659,0,0,0,0,0,76802596.98,0,4028.249081,0,0,0,0,0,0,0,0,140988.7178,0,0,0,0,22155.36994,0,0,964765.6549,5679831.204,0,80564.98162,0,706957.7137,0,892257.1714,0,0,370598.9154,0,0,0,0,0,0,106748.6006,0,0,0,0,0,0,0,1703949.361,141721859.2,1871121.698,0,0,0,0,0,80564.98162,416923.7799,300104.5565,0,0,12084.74724,0,1371618.812,0,14991128.95,10070.6227,0,505545.2597,0,0,0,0,0,0,20141.2454,0,0,0,0,0,0,0,0,0,0,0,0,104734.4761,0,0,271906.813,0,70494.35892,14098.87178,0,0,0,0,18127.12086,0,0,0,0,36254.24173,0,12084.74724,0,0,0,12084.74724,0,0,0,0,0,0,0,0,0,0,0,14098.87178,0,0,0,0,0,0,0,0,34240.11719,0,34240.11719
sample176,74504.82523,334142.8525,375910.7091,0,0,50798.74447,2363834.91,0,1358019.769,0,0,0,0,0,0,2407860.488,0,22577.21977,0,0,0,0,0,0,0,0,4496253.316,22577.21977,5638660.637,22634791.68,0,0,6773.16593,0,0,0,51927.60546,111757.2378,0,0,44025.57854,11288.60988,0,0,0,0,0,0,0,0,40638.99558,0,6773.16593,181746.6191,515889.4717,268668.9152,3699277.459,5644.304942,0,6773.16593,0,0,0,0,0,0,1421235.984,0,0,0,5644.304942,0,0,10159.74889,0,0,0,16932.91482,0,13546.33186,0,0,0,36123.55163,0,0,3560427.557,0,28221.52471,0,0,0,0,0,0,0,0,316081.0767,29350.3857,58700.77139,5644.304942,0,664899.1221,396230.2069,0,1269968.612,8780280.767,0,667156.8441,0,9784967.047,0,941470.0642,0,0,1456230.675,0,0,0,0,0,0,63216.21534,0,0,0,0,5644.304942,0,0,11311187.1,24832684.02,585878.8529,0,57571.9104,41767.85657,0,0,2077104.218,4348372.527,6612867.669,0,0,0,0,707795.8397,0,427838.3146,0,0,266411.1932,23706.08075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700747.991,0,0,1959702.676,0,1961960.398,45154.43953,0,4515.443953,0,0,20319.49779,0,0,0,0,1175144.289,0,33865.82965,57571.9104,22577.21977,0,669414.5661,10159.74889,0,0,0,0,0,0,0,0,0,7902.026918,0,0,0,0,0,0,85793.43511,0,0,104984.0719,0,91437.74005
sample177,0,188938.763,284493.9994,0,0,28232.22895,1893731.05,0,629795.8766,0,0,0,0,0,0,1002244.128,0,21717.09919,0,0,0,0,0,0,0,0,7407702.534,16287.82439,1596206.791,10882438.4,0,0,0,0,0,0,41262.48846,332271.6176,0,28232.22895,54292.74798,0,0,0,0,0,0,0,0,0,10858.5496,0,41262.48846,211741.7171,169393.3737,213913.427,1710221.561,0,0,0,0,0,0,0,0,0,1160778.952,0,0,0,28232.22895,0,0,0,0,0,0,13030.25951,0,13030.25951,0,0,0,41262.48846,0,0,5771319.11,0,0,6515.129757,0,9772.694636,0,0,0,0,0,212827.5721,24974.66407,32575.64879,5429.274798,0,269292.03,123787.4654,0,578760.6935,4615969.433,0,209570.0072,0,5412986.974,0,803532.6701,0,0,301867.6788,5429.274798,0,0,0,0,0,42348.34342,0,0,0,0,5429.274798,0,0,915375.7309,27036702.64,427826.8541,0,24974.66407,45605.9083,0,0,972926.0438,1063052.005,2865571.238,0,0,6515.129757,11944.40456,735123.8076,0,1007673.402,0,0,154191.4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113291.005,0,0,1380121.654,0,767699.4564,14116.11447,0,0,0,0,18459.53431,0,0,0,0,397422.9152,0,19545.38927,0,6515.129757,0,365933.1214,14116.11447,0,0,0,0,0,0,0,0,0,0,0,0,0,10858.5496,0,0,180251.9233,0,0,107499.641,0,315983.7932
sample178,0,73846.36888,6637.875855,0,0,48124.59995,1866902.584,0,1006467.926,0,0,0,0,2489.203445,0,445567.4167,0,0,0,0,0,0,0,0,0,0,4971769.015,11616.28275,133587.2516,292896.2721,0,0,0,9956.813782,0,0,0,114503.3585,0,75505.83785,0,0,0,0,0,0,0,0,0,3318.937927,0,0,4148.672409,32359.64479,19083.89308,229006.717,725187.9371,0,0,0,0,0,0,5808.141373,0,0,91270.793,0,0,0,21573.09653,0,0,0,0,0,0,9956.813782,4148.672409,9127.0793,3318.937927,9956.813782,0,21573.09653,0,0,9721169.189,0,0,0,0,0,8297.344818,0,0,0,0,248920.3445,73016.6344,12446.01723,0,0,80484.24474,0,0,534349.0063,2865073.166,0,147692.7378,0,1555752.153,0,233985.1239,0,0,809820.8543,0,0,0,0,0,0,829.7344818,0,0,0,0,4148.672409,0,0,2533179.373,17132357.58,293726.0066,0,11616.28275,73846.36888,0,0,1510946.491,268004.2376,1207263.671,0,0,0,7467.610336,869561.737,0,703614.8406,0,0,43975.92754,0,0,0,0,0,0,9956.813782,0,0,0,0,0,0,0,0,0,3318.937927,0,0,6787228.061,0,0,566708.6511,0,731825.813,3318.937927,0,0,0,0,15764.95515,3318.937927,0,0,4978.406891,88781.58956,0,28210.97238,0,0,0,129438.5792,6637.875855,0,0,0,0,0,0,0,0,0,0,0,0,0,18254.1586,0,0,0,0,0,233985.1239,0,87122.12059
sample179,0,63862.94344,139079.299,0,0,124887.5338,1847767.83,0,106438.2391,0,0,0,4257.529562,0,0,310090.0698,0,9224.647385,0,0,0,0,0,0,0,0,4828748.112,21287.64781,517999.4301,1340412.224,0,0,0,8515.059125,0,0,0,233454.5377,0,48252.00171,63862.94344,0,0,0,0,0,0,0,0,2128.764781,17030.11825,0,21997.23607,799705.9695,82312.23821,535739.1366,729456.7317,0,0,0,0,0,0,7805.470864,1419.176521,0,378210.5428,0,0,0,46123.23693,0,0,0,0,0,0,8515.059125,0,0,0,0,0,12063.00043,0,0,11255488.99,0,42575.29562,0,0,0,0,0,0,0,0,196555.9481,28383.53042,11353.41217,0,0,104309.4743,0,0,377500.9545,1673209.118,0,118501.2395,0,1855573.301,0,300155.8341,0,0,500259.7236,0,0,0,4257.529562,0,0,14901.35347,0,0,0,0,7805.470864,0,0,1124697.393,18493998.83,270353.1272,4967.117823,41865.70736,4967.117823,0,0,1470266.876,676237.6122,1370924.519,0,0,0,9224.647385,351246.1889,0,1540516.113,0,0,61024.59039,5676.706083,0,0,0,0,0,3547.941302,0,0,0,0,0,0,0,0,0,0,0,0,4757079.698,0,0,324991.4233,0,536448.7249,8515.059125,0,0,0,0,4967.117823,0,0,0,0,89408.12081,0,16320.52999,8515.059125,0,0,144756.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6386.294344,0,0,31931.47172,0,0,175977.8886,0,149013.5347
sample180,0,122228.3218,0,0,0,15278.54023,3569448.96,0,140371.5883,0,0,0,0,16233.44899,0,295066.8081,0,38196.35057,0,0,0,0,0,0,0,0,5007541.559,14323.63146,983556.0271,7078738.669,0,0,0,0,0,0,7639.270113,336127.885,0,5729.452585,18143.26652,3819.635057,0,0,0,0,0,0,0,0,21007.99281,0,44880.71191,338992.6113,658887.0473,558621.627,1304405.372,0,0,0,0,0,0,5729.452585,0,0,1115333.437,0,0,0,4774.543821,0,0,0,0,0,0,0,0,0,0,2864.726292,0,19098.17528,0,0,956818.5817,0,29602.17169,0,0,0,0,0,0,0,0,92626.15012,39151.25933,15278.54023,1909.817528,0,154695.2198,21962.90158,0,268329.3627,2201064.701,0,101220.329,0,2536237.678,0,271194.089,6684.361349,0,82122.15372,0,0,0,0,0,0,12413.81393,0,0,0,0,9549.087641,0,0,457401.298,19546982.4,234907.556,4774.543821,68753.43102,20053.08405,0,0,3670669.289,1044670.188,1627164.534,0,0,0,16233.44899,281698.0854,0,278833.3591,0,0,43925.80315,14323.63146,0,0,0,0,0,0,0,2864.726292,0,0,0,0,0,0,0,0,0,0,7165635.366,0,0,323714.071,0,1304405.372,9549.087641,0,0,0,0,0,0,0,0,0,35331.62427,0,11458.90517,0,0,0,350451.5164,19098.17528,0,0,0,0,1909.817528,0,0,0,0,0,0,0,0,0,0,0,23872.7191,0,0,66843.61349,0,237772.2823
sample181,0,29046.58807,0,0,0,20613.70766,733660.5954,0,482548.1566,0,0,0,0,24361.65451,0,24361.65451,0,0,0,0,0,0,0,0,0,35605.49505,2661042.262,522838.5852,461934.449,988520.981,0,0,0,0,0,0,0,194893.2361,0,84328.80407,15928.7741,0,0,0,0,0,0,0,0,0,5621.920271,0,16865.76081,83391.81736,412274.1532,31857.5482,741156.4891,0,0,14991.78739,0,0,0,0,0,0,227687.771,0,0,0,23424.6678,0,0,9369.867119,0,0,0,0,0,12180.82725,0,2810.960136,0,49660.29573,0,0,28046823.25,0,0,0,0,9369.867119,0,0,0,936.9867119,0,132115.1264,16865.76081,0,0,0,75895.92366,59030.16285,0,445068.6881,1683765.121,0,87139.76421,0,14858735.28,0,58093.17614,0,0,1027874.423,0,0,0,0,0,0,13117.81397,0,0,0,0,0,0,0,500350.9041,49205857.17,365424.8176,6558.906983,14991.78739,8432.880407,0,0,177090.4885,297961.7744,1721244.59,0,0,0,0,744904.4359,0,3468724.807,0,0,70274.00339,0,0,16865.76081,0,0,0,7495.893695,0,0,0,0,0,0,0,0,0,0,0,0,1310844.41,0,0,578120.8012,0,163035.6879,9369.867119,0,0,0,0,10306.85383,0,0,10306.85383,0,405715.2462,2810.960136,9369.867119,0,0,0,35605.49505,23424.6678,7495.893695,0,0,0,0,0,0,0,0,3747.946848,0,12180.82725,0,17802.74753,0,0,68400.02997,0,0,272663.1332,0,22487.68109
sample182,192497.0052,277639.9114,116608.7628,0,0,40720.52033,3529728.74,0,2219268.358,0,0,0,0,0,0,810708.5412,0,0,0,0,0,0,0,0,0,0,1730622.114,416459.867,1182746.022,16138282.58,0,0,0,0,0,0,0,225813.7946,0,109205.0318,0,0,0,0,0,0,0,0,0,0,44422.38582,0,46273.31856,638571.7961,625615.2669,20360.26017,1523317.647,0,0,5552.798227,0,0,0,0,0,0,1156832.964,0,0,0,27763.99114,0,0,0,0,0,0,20360.26017,0,14807.46194,0,0,0,55527.98227,0,0,26281394.01,0,22211.19291,0,0,7403.730969,0,0,0,0,0,209155.3999,29614.92388,9254.663712,0,0,166583.9468,496049.975,0,444223.8582,4205319.191,0,218410.0636,0,8084874.219,0,755180.5589,0,0,769988.0208,0,0,0,0,0,0,9254.663712,0,0,0,0,0,0,0,7246401.686,26775593.05,471987.8493,0,29614.92388,35167.7221,0,0,1628820.813,1769491.702,2341429.919,0,0,0,5552.798227,620062.4687,0,1256783.332,0,0,173987.6778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8279222.157,0,0,1247528.668,0,731118.4332,18509.32742,0,0,0,0,0,0,0,0,0,477540.6475,0,27763.99114,0,12956.5292,0,142521.8212,18509.32742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22211.19291,0,0,33316.78936,0,124012.4937
sample183,0,29472.13681,155398.5396,0,0,18754.99615,2765022.29,0,827899.116,0,0,0,0,0,0,396534.2044,0,0,0,0,0,0,0,0,0,0,1813876.057,1837989.623,608197.7324,139322.8286,0,0,0,0,0,0,0,208984.2429,0,200946.3874,0,0,0,0,0,0,0,0,0,29472.13681,42868.56264,0,0,750199.8462,618914.8731,501026.3258,292042.083,0,0,34830.70714,0,0,0,0,0,0,246494.2352,0,0,0,21434.28132,0,0,0,0,0,0,5358.57033,0,32151.42198,5358.57033,0,0,24113.56648,0,0,32301461.95,0,61623.55879,0,0,10717.14066,0,0,0,0,0,257211.3758,0,0,0,0,93774.98077,0,0,377779.2083,1797800.346,0,48227.13297,0,4720900.461,0,482271.3297,0,0,2596227.325,0,0,0,0,0,0,58944.27363,0,0,0,0,0,0,0,152719.2544,56800845.5,460837.0484,0,18754.99615,37509.99231,0,0,1219074.75,206304.9577,640349.1544,0,0,0,0,1248546.887,0,3536656.418,0,0,42868.56264,0,0,0,0,0,0,18754.99615,0,0,0,0,0,0,0,0,0,0,0,0,5449666.026,0,0,466195.6187,0,227739.239,0,0,0,0,0,0,0,0,0,0,359024.2121,0,0,0,0,0,109850.6918,21434.28132,0,0,0,0,0,0,0,0,8037.855495,0,72340.69945,0,0,0,0,0,80378.55495,0,0,192908.5319,0,72340.69945
sample184,0,17287.32387,0,0,0,65691.83069,6460272.929,0,1175538.023,0,0,0,0,3457.464773,0,29388.45057,0,0,0,0,0,0,0,0,0,20744.78864,2181660.272,1374342.247,751998.5882,392422.2518,0,0,0,8643.661933,0,0,0,167687.0415,0,898940.841,17287.32387,0,0,0,0,0,0,0,0,6914.929546,24202.25341,0,8643.661933,157314.6472,579125.3495,103723.9432,1028595.77,0,0,0,0,0,0,0,0,0,523805.9131,0,0,0,22473.52103,0,0,0,0,0,0,0,0,0,3457.464773,36303.38012,0,46675.77444,0,0,29896697.89,0,12101.12671,0,0,19016.05625,0,0,0,0,0,46675.77444,27659.71819,8643.661933,6914.929546,0,62234.36592,32845.91535,0,594683.941,1688971.542,0,76064.22501,0,18836268.08,0,105452.6756,0,0,7053228.137,0,0,0,13829.85909,0,0,0,0,0,0,0,0,0,0,471943.9415,76050395.15,622343.6592,0,29388.45057,84707.88694,0,0,655189.5745,186703.0978,1272347.037,0,0,8643.661933,0,2871424.494,0,2262910.694,0,0,12101.12671,0,0,0,0,0,0,25930.9858,0,0,0,0,0,0,0,0,0,0,0,0,4603614.346,0,0,537635.7722,0,250666.1961,0,0,0,0,0,22473.52103,5186.19716,0,0,0,297341.9705,12101.12671,27659.71819,0,0,0,29388.45057,25930.9858,0,0,0,0,0,0,0,0,0,0,0,0,0,41489.57728,0,0,101995.2108,0,0,323272.9563,0,17287.32387
