ID	Acetate	Propionate	Butyrate
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Dubosiella.Dubosiella.newyorkensis	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalibaculum	-0.00686086994940809	0	0.0095489654032631
Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus	0	0	0
Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus	0	0	0
Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus	0	0	0
Firmicutes.Bacilli.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Malacoplasma.muris	0	0	0
Firmicutes.Bacilli.RF39	0	0	0.00440005287482905
Firmicutes.Clostridia	0	0	-0.00129721498386563
Firmicutes.Clostridia.Christensenellales.Christensenellaceae	0	0	0
Firmicutes.Clostridia.Clostridia.UCG.014	0	-0.00538322392524869	0
Firmicutes.Clostridia.Clostridia.vadinBB60.group	0	0	0.0012896862216877
Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.sensu.stricto.1	0	0	0
Firmicutes.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae.UCG.011	0	0	0.000671371091514913
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae	0.00385214540167319	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Eubacterium..xylanophilum.group	0	0	0.00170069795948523
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.A2	0.00125809740432045	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Acetatifactor	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.ASF356	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia	0	0	0.000190249546563971
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.28.4	0	0	0.0018110925433602
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.DW59	0.000534865992924526	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.GCA.900066575	0.000480518125339479	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium.Dorea.sp..5.2	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.FCS020.group	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group	0.0113295419754376	-0.0163355510003892	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Clostridiales.bacterium.CIEAF.020	0	0	-0.00118748124602145
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Lachnospiraceae.bacterium.10.1	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.UCG.006	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia.Clostridiales.bacterium.CIEAF.012	0	-0.00384711084043701	0.0021323042623889
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella	0	-0.0123168588491694	0.00174983180482141
Firmicutes.Clostridia.Monoglobales.Monoglobaceae.Monoglobus	0	0	0
Firmicutes.Clostridia.Oscillospirales..Eubacterium..coprostanoligenes.group	0.00526064586215507	0	-0.000959734266517515
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.Butyricicoccus	0	0	0
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.UCG.009	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae	0	-0.0117770700407227	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Intestinimonas	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.NK4A214.group	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae	0.00627309664096624	-0.00474631126896892	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Harryflintia	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Incertae.Sedis	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus	0	-0.00485594644523601	0.00205537958458403
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus.Ruminococcus.sp..N15.MGS.57	0.00181916270981634	0	-0.00392734762674812
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.UBA1819	0	-0.0145479673240375	0
Firmicutes.Clostridia.Oscillospirales.UCG.010	0.0105469151309156	-0.0117758277633	0
Firmicutes.Clostridia.Peptococcales.Peptococcaceae	0	0	0.000357557286917515
Firmicutes.Clostridia.Peptococcales.Peptococcaceae.Peptococcus	0	0	0
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae..Eubacterium..nodatum.group	0	-0.0013002099407189	0.00110294746105237
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae.Family.XIII.AD3011.group	0	0	0.00279067357337264
Patescibacteria.Saccharimonadia.Saccharimonadales.Saccharimonadaceae.Candidatus.Saccharimonas	0	-0.00303864946804123	0.000760082234934959
Proteobacteria.Alphaproteobacteria.Rhodospirillales	0	0	0
Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella	0	-0.0151413048520568	0.0012078780955237
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae	0	0	0
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia.Shigella	0	0	0
Spirochaetota.Brevinematia.Brevinematales.Brevinemataceae.Brevinema	0	0	0
Verrucomicrobiota.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia.Akkermansia.muciniphila	0	0.0150613945868047	-0.00788906241196511
