ID	Acetate	Propionate	Butyrate
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio	0	0	0
Desulfobacterota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio.fairfieldensis	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelatoclostridium	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Dubosiella.Dubosiella.newyorkensis	0	0	0
Firmicutes.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalibaculum	-0.00754748494262532	0	0.00763362211045334
Firmicutes.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus	0	0	0
Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus	0	0	0
Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus	0	0	0
Firmicutes.Bacilli.Mycoplasmatales.Mycoplasmataceae.Mycoplasma.Malacoplasma.muris	0	0.00200844911581749	0
Firmicutes.Bacilli.RF39	0	-0.00458503077660662	0
Firmicutes.Clostridia	0	0	0
Firmicutes.Clostridia.Christensenellales.Christensenellaceae	0	0.000130988881998966	0
Firmicutes.Clostridia.Clostridia.UCG.014	0	0	0
Firmicutes.Clostridia.Clostridia.vadinBB60.group	0	0.000974099352284343	0
Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.sensu.stricto.1	0	0	0
Firmicutes.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae.UCG.011	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae..Eubacterium..xylanophilum.group	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.A2	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Acetatifactor	0	-0.0028345790185606	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.ASF356	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.28.4	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Blautia.Lachnospiraceae.bacterium.DW59	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.GCA.900066575	0	-0.00245808517933208	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium.Dorea.sp..5.2	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.FCS020.group	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group	0	0.00149244308713569	-0.00758668041676423
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Clostridiales.bacterium.CIEAF.020	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.NK4A136.group.Lachnospiraceae.bacterium.10.1	0	-0.0034041098710248	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae.UCG.006	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia.Clostridiales.bacterium.CIEAF.012	0	-0.000152724998658561	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia	0	0	0
Firmicutes.Clostridia.Lachnospirales.Lachnospiraceae.Tuzzerella	0	0	0
Firmicutes.Clostridia.Monoglobales.Monoglobaceae.Monoglobus	0	0	0
Firmicutes.Clostridia.Oscillospirales..Eubacterium..coprostanoligenes.group	0	0	0
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.Butyricicoccus	0	0	0
Firmicutes.Clostridia.Oscillospirales.Butyricicoccaceae.UCG.009	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Colidextribacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Intestinimonas	0	-0.00369313767209282	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.NK4A214.group	0	0	0
Firmicutes.Clostridia.Oscillospirales.Oscillospiraceae.Oscillibacter	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Anaerotruncus	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Harryflintia	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Incertae.Sedis	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Negativibacillus	0	-3.3460260729291e-05	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.Ruminococcus.Ruminococcus.sp..N15.MGS.57	0	0	0
Firmicutes.Clostridia.Oscillospirales.Ruminococcaceae.UBA1819	0	0	0
Firmicutes.Clostridia.Oscillospirales.UCG.010	0	-0.00638125434372114	0
Firmicutes.Clostridia.Peptococcales.Peptococcaceae	0	0	0
Firmicutes.Clostridia.Peptococcales.Peptococcaceae.Peptococcus	0	0	0
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae..Eubacterium..nodatum.group	0	0	0
Firmicutes.Clostridia.Peptostreptococcales.Tissierellales.Anaerovoracaceae.Family.XIII.AD3011.group	0	0	0
Patescibacteria.Saccharimonadia.Saccharimonadales.Saccharimonadaceae.Candidatus.Saccharimonas	0	0	0
Proteobacteria.Alphaproteobacteria.Rhodospirillales	0	0	0
Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella	0	0	0
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae	0	0	0
Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia.Shigella	0	-0.000395674132054879	0
Spirochaetota.Brevinematia.Brevinematales.Brevinemataceae.Brevinema	0	0	0
Verrucomicrobiota.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia.Akkermansia.muciniphila	0	0	0
