ID	Acetate	Propionate	Butyrate
X4512e5f45acd0fab3d94c189efc5aa80	0	0	0
b70dffc5967c93c276f64127256e85c5	0	0.0040935210958161	0
X6e019166f485dbd32194a2d44edc4df1	0	0	0
X0c7d74a2f6c3b5fedafe62a8192bbf5d	0	0	0
X4b0ae96ba7d2990898244875daeb029c	0	0	0
edfcb60e572f0c18b39b7b4289544c9b	0	0	0
e41375bd06424fdf1659448e6416bfd2	0	0	0
f448b68d3f43ee04b9c47209ae186801	0	0	0
X1e4a25e88c4c547b41d40a6f630c3896	0	0	0
c98a88d7223d51f3036702ae226208e4	0	0	0
X48c9e882b29135c86dbd16bc9e6946a5	0	0	0
X3e30d599c689f3356023ab445fe36eb0	0	0	0
X973360718cfb0d1806d43527cb25adb3	0	0	0
f726379eeeb8668dfff42635ad0bdb7a	0	0	0
X1499e5ab221fb759ce2d3763ac56b759	0	0	0
X68f8f7604872a6d4fed9b2b43064aee4	0	0	0
X02ec4fe076ee71a55f438dc91ac645ba	0	0	0
X6d26cf14a267d2be14f2c5c6524e3f84	0	0.00773145065053319	-0.0039882515922101
c1ed9ef4fcc459687603cc299ad66f57	0	0	0
X7f6014bee7c27dce9aa46dbe30ee4351	0	0	0
X8a277b2ad67397ceaedcaba78c4d5027	0	0	0
a6ecce04b6770ba62df9347a9855f8dd	0	0	0
c3675c413e2dbf5caa9a94f7cd6a159e	0	0	0
X7e277ef80cf288fd50b26bd8871b3092	0	0	0
X1bcc8306e8924428b96b4731de22e4cc	0	0	0
X370745f4994532cbc8f85559ac466cd5	0	0	0
d90922cc7844f31fa7696d1458a4794c	0	0	0
e94a9da4bdf2d1d6fd8b6216ea53a5ab	0	0	0
X6cb3f6fd935a831537c9052b9a4284e2	0	0	0
X10fae19aa3418fc0992d9de8bf94e333	0	0	0
X7ca8e4ee1186c7392d160a7dc543b6de	0	0	0
X8ae299fe8aa39820660e7e6746ff1aae	0	0	0
X0ffc4894e1570b7187e79b03a78ae1cd	0	0	0
b48c76732b087f4f5b146b1661a8573a	0	-0.000483671437528221	0
X34c3372c058498c0ec73ae72784d428e	0	0	0
X81b3925347c6126f2dfaa1c52749e211	0	0	0
X5e17a5cb4962111829d5a3162b84253a	0	0	0
f858bcb19c610e0187ebd60bda2d7c84	0	0	0
X8431ce797c88c8ae073512bf2145e2ae	0	0	0
X6166cd8b69d6af6ba6e209d4d4f839eb	0	0	0
X1996e1aa486e155bae39e6865a49c191	0	0	0
X1c1c2dd95299d9f9c2d969551673bae8	0	0	0
d07b120531197f27f8c20e2ebb8d005a	0	0	0
cd33d521d1dfcb297336e993ca998d2d	0	0	0
add246b9bb5662fb5fbb2c904b28e498	0	0	0
a3d914eee33ac12fe15876d6f09c9328	0	0	0
X98fcc7e4135d41152d2db711de5c1255	0	0	0
fefb57d04624848dfd13aa263d6f5ae8	0	0	0
X50be19a8d2830242681ea095a3b01b5a	0	0	0
X9e499b818284bc88da1591330270d59d	0	0	0
X35a3793bfe7609c7fc9f902a17aaf85f	0	0	0
b188813582773f82d79086299f4bca74	0	0	0
X5e59e92b5203cf88b45515feb4dd90a1	0	0	0
X2d257553a6e4a29d1049474d2805c1fb	0	0	0
X81b833a98dc3d0f078d71eaafc318fcf	0	0	0
fe119f8087ac2c3ec65a74b29d92c2a5	0	0	0
ed0caed4fee2ef93d033a514178f59cc	0	0	0
e969581e4d24359edcd202f75027c3f4	0	0.00122016378089743	0
X0620c11756668d801514b15f84f05d11	0	-0.000237901430001291	0
d71424d0d0999b7c84da14d12c19acb4	0	0	0
X8ae3caba9b8bffe6cd0720d0bf0861b7	0	0	0
X4df9049f0cca0976b2a83149f5f95794	0	0	0
a7a3757df1cc2c6c776b071cc2bb45e3	0	0	0
X340ce4c77b7841ce9ae4977c2246bc80	0	-0.000427976560320875	0
X78e755f22b31aebfc49ec971c9e25f82	0	0	0
X03c9767edaac5ecee0a0bb25c0fbda6d	0	0	0
c609112600e70607ec1b47e2d3f55d0d	0	0	0
ca06ea8967343a08d53bfdacace57d59	0	0	0
X10cffeae66880b9c81b6248f39f17562	0	0	0
cc76ac06bf7e47ed0b068514190bce11	0	0	0
X555a644bf2e739eed0e29b1eb3421041	0	0	0
X6590a101702d21bb587c722ba926ebcb	0	0	0
X6ec37daa396eb7394e7958cbaebe668b	0	0	0
e6d0647a222b16af885e120a1cdee720	0	0	0
bf62a4ab99a8241d5a7c8a5b395c9bb0	0	0	0
X42696f95325fa76e0740722f8e3b1451	0	0	0
ddea656110eae376df10d8c08caa96b4	0	0	0
X9a9f34bd312afabc037651632ab4294c	0	0	0
X633986f25dacddd71be7f93667c0698e	0	0	0
X850fc8381d6fc19a74e163682a3c65f4	0	0	0
X1fa512a2114c50c1735e8e2f4bddf324	0	0	0
X3422b9ae8482a9d14c0c6fdca9b608ab	0	0	0
c4fb58da9aff3c83c971c488ebd3cb70	0	0	-0.00109428143741256
X1dc8d7e787545815a765da6658413c4b	0	0	0
X6f196f110f8f466aab948250105bedd7	0	0	0
X5dbfdeeb8f5dcb5f436b677ec58cf6c1	0	0	0
cbcac742ee0fe0fc0887caec139df345	0	0	0
X4d6fe682a4dd9aad8decfab830a193e0	0	0	0
X1566b49df810d63ddf162b4575064fc3	0	0	0
eb92eb7bb210bddd42e9f5c07aabbee6	0	0	0
X63afd5222bbcd2d49e083f44f9da3aba	0	0	0
X3739d5abc65ca835462495590db61101	0	0	0
X5c33db7c460ec1200192e97fda0dbb2e	0	0	0
X1fa863f25bafc670ddb3b8614abe5c40	0	0	0
X2bd2f1b380bc3255d4532f30690431bf	0	0	0
X4e5af7886038ba2b47abf8de12d6230f	0	0	0
f8979ad900c481a0033da95b853cd0d0	0	0	0
X3840e7e410998cdcd2ed4745887adb3e	0	0	0
f4b946aa0c512befbc9abcc303de0c8c	0	0	0
X8e9e6e5f622f9a4a5196e7eea6fa6d7a	0	0	0
d4c58a1105a83c21c27a7340275eadd6	0	0	0
X2ca609054dd41ad965bd8079cea05c34	0	0	0
X92414ce3f4f74f2c64e9b702bcf5c85e	0	0	0
fb6e8c5a5b5e9b874ff68daca58f277e	0	0	0
c0ec79afbed6d993658a2b074a8a8d65	0	0	0
c052a9548dafdb7e60155e80657eceeb	0	-0.000118947829142307	0
e53a694ac04f13e2e9458e164e257b60	0	0	0
X151e42d762610156c1ecec31f8acfa87	0	-0.00476798644061873	0
X0c0871c94d8b2409dfc26d07708828b2	0	0	0
X67adfb49b9ae95af2982870204819dcc	0	0	0
fdd49980423ff30cc8229384110a1a7c	0	0	0
X27d38f0853ae159af7c6bace09121e6b	0	0	-0.00302656568150746
f7990654fa7abb462cd37f1c83301ba6	0	0	0
X0d01f24be6cdfbbb45d8256152c35c2b	0	0	0
c76f665700ef7f180098d2f07e135253	0	-0.00105896654349757	0
X098f920686dd4bb8c5042a63073df030	0	0	0
X9fd961bdeaeee0f87181f0ff9492f9fd	0	0	0
X7ab0f5fd995b7d157e375b1520f8c635	0	0	0
e64adc3e5db5e317355902efa6e1a28e	0	-4.93111333454428e-05	0
d444299a7ea24085bdd02250623fa3de	0	0	0
X21a1e0c27c5db9fe1d5d9cc3a7a044ea	0	0	0
dc5f9e3b409d2809f0824ef0715662e0	0	0	0
a4cd6152db4ba6371bd3d35fcda62a19	0	0	0
X143d26e50f457d01671a14213d117218	0	0	0
X2112ca13e211d66d4f2b368813444156	0	0	0
X1f987dce8ea86f9c23c9d4dff70e0b56	0	0	0
X0093e6247d24ff45d65284a97345ea3a	0	0.00016302762928545	0
X9fb94b5a09e242af02db7ca655b6a2f1	0	0	0
c387dcee601c9f730df83a898ba3b84b	0	0	0
b87dd0783335f6e0ea5653221c8188fa	0	0	0
X57d8c8ac70f612b258ef01a0897e5553	0	0	-0.0099008591087946
X14bbdef7888394af48a13ea2bd927db7	0	0	0
X0b5652fbee971aa6ccc6687bb516cecb	0	0	0
a4626d27ed93c019b233b47e8169eeb2	0	0	0
e2a00f06cb177497054c88d72d9cb839	0	0	0
